studyId	sampleId	label_1	label_2	label_3	llabel	s_type	n_reads	n_reads2	n_issues	foodId	description	L1	L4	L6	nature	process	spoilage	target1	target2	biosample	SRA_sample	geo_loc_country	geo_loc_continent	lat_lon	matchId	L2	L3
ST239	14177	SA14177	s.ERR4554253	SAMEA7280953_A01BQ	A01BQinfd	Environment	33076	33076	0	A01BQ	Nyons olive fermentation brine ITS_R2D8B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280953	SAMEA7280953	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14178	SA14178	s.ERR4554254	SAMEA7280954_A01BQ	A01BQinfd	Environment	31945	31945	0	A01BQ	Nyons olive fermentation brine ITS_R2D8B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280954	SAMEA7280954	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14179	SA14179	s.ERR4554255	SAMEA7280955_A01BQ	A01BQinfd	Environment	24660	24660	0	A01BQ	Nyons olive fermentation brine ITS_R2D8B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280955	SAMEA7280955	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14180	SA14180	s.ERR4554256	SAMEA7280956_A01BQ	A01BQinfd	Environment	23765	23765	0	A01BQ	Nyons olive fermentation brine ITS_R2D8C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280956	SAMEA7280956	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14181	SA14181	s.ERR4554257	SAMEA7280957_A01BQ	A01BQinfd	Environment	18068	18068	1	A01BQ	Nyons olive fermentation brine ITS_R2D8C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280957	SAMEA7280957	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14182	SA14182	s.ERR4554258	SAMEA7280958_A01BQ	A01BQinfd	Environment	22499	22499	1	A01BQ	Nyons olive fermentation brine ITS_R2D8C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280958	SAMEA7280958	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14183	SA14183	s.ERR4554259	SAMEA7280959_A01BQ	A01BQinfd	Sample	33345	33345	0	A01BQ	Nyons fermented Olive fruit ITS_R2D1B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280959	SAMEA7280959	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14184	SA14184	s.ERR4554260	SAMEA7280960_A01BQ	A01BQinfd	Sample	29156	29156	0	A01BQ	Nyons fermented Olive fruit ITS_R2D1B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280960	SAMEA7280960	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14185	SA14185	s.ERR4554261	SAMEA7280961_A01BQ	A01BQinfd	Sample	28298	28298	1	A01BQ	Nyons fermented Olive fruit ITS_R2D1B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280961	SAMEA7280961	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14186	SA14186	s.ERR4554262	SAMEA7280962_A01BQ	A01BQinfd	Sample	14123	14123	1	A01BQ	Nyons fermented Olive fruit ITS_R2D1C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280962	SAMEA7280962	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14187	SA14187	s.ERR4554263	SAMEA7280963_A01BQ	A01BQinfd	Sample	29343	29343	0	A01BQ	Nyons fermented Olive fruit ITS_R2D1C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280963	SAMEA7280963	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14188	SA14188	s.ERR4554264	SAMEA7280964_A01BQ	A01BQinfd	Sample	23977	23977	0	A01BQ	Nyons fermented Olive fruit ITS_R2D1C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280964	SAMEA7280964	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14189	SA14189	s.ERR4554265	SAMEA7280965_A01BQ	A01BQinfd	Environment	3685	3685	2	A01BQ	Nyons olive fermentation brine ITS_R2D1B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280965	SAMEA7280965	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14190	SA14190	s.ERR4554266	SAMEA7280966_A01BQ	A01BQinfd	Environment	4658	4658	2	A01BQ	Nyons olive fermentation brine ITS_R2D1B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280966	SAMEA7280966	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14191	SA14191	s.ERR4554267	SAMEA7280967_A01BQ	A01BQinfd	Environment	3997	3997	2	A01BQ	Nyons olive fermentation brine ITS_R2D1B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280967	SAMEA7280967	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14192	SA14192	s.ERR4554268	SAMEA7280968_A01BQ	A01BQinfd	Environment	4688	4688	2	A01BQ	Nyons olive fermentation brine ITS_R2D1C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280968	SAMEA7280968	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14193	SA14193	s.ERR4554269	SAMEA7280969_A01BQ	A01BQinfd	Environment	3309	3309	2	A01BQ	Nyons olive fermentation brine ITS_R2D1C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280969	SAMEA7280969	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14194	SA14194	s.ERR4554270	SAMEA7280970_A01BQ	A01BQinfd	Environment	2000	2000	2	A01BQ	Nyons olive fermentation brine ITS_R2D1C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280970	SAMEA7280970	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14746	SA14746	s.SRR3995560	SAMN04625427_A01BQ	A01BQinfd	Sample	318	318	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_0_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625427	SAMN04625427	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14747	SA14747	s.SRR3995561	SAMN04625428_A01BQ	A01BQinfd	Sample	98	98	3	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_0_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625428	SAMN04625428	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14748	SA14748	s.SRR3995562	SAMN04625437_A01BQ	A01BQfnfd	Sample	2181	2181	1	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_4_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625437	SAMN04625437	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14749	SA14749	s.SRR3995563	SAMN04625438_A01BQ	A01BQfnfd	Sample	966	966	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_4_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625438	SAMN04625438	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14750	SA14750	s.SRR3995564	SAMN04625439_A01BP	A01BPrnud	Sample	841	841	2	A01BP	Alorena de Malaga, Fresh Fruit, FF_COP_0_A	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS1+ITS2	SAMN04625439	SAMN04625439	Spain	Europe	36.43 N 4.38 W	NA	Fruit used as fruit	Miscellaneous fruits with edible peel
ST246	14751	SA14751	s.SRR3995565	SAMN04625440_A01BP	A01BPrnud	Sample	46	46	3	A01BP	Alorena de Malaga, Fresh Fruit, FF_COP_0_B	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS1+ITS2	SAMN04625440	SAMN04625440	Spain	Europe	36.43 N 4.38 W	NA	Fruit used as fruit	Miscellaneous fruits with edible peel
ST246	14752	SA14752	s.SRR3995566	SAMN04625441_A01BP	A01BPrnud	Sample	70	70	3	A01BP	Alorena de Malaga, Fresh Fruit, FF_TOL_0_A	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS1+ITS2	SAMN04625441	SAMN04625441	Spain	Europe	36.43 N 4.38 W	NA	Fruit used as fruit	Miscellaneous fruits with edible peel
ST246	14753	SA14753	s.SRR3995567	SAMN04625442_A01BP	A01BPrnud	Sample	869	869	2	A01BP	Alorena de Malaga, Fresh Fruit, FF_TOL_0_B	Fruit and fruit products	Table olives and similar-	Table olives	Raw	None	Unspoiled	ITS_DNA	ITS1+ITS2	SAMN04625442	SAMN04625442	Spain	Europe	36.43 N 4.38 W	NA	Fruit used as fruit	Miscellaneous fruits with edible peel
ST246	14754	SA14754	s.SRR3995568	SAMN04625443_A01BQ	A01BQ000d	Environment	26	26	3	A01BQ	Alorena de Malaga, Brines, S_COP_0_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS1+ITS2	SAMN04625443	SAMN04625443	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14755	SA14755	s.SRR3995569	SAMN04625444_A01BQ	A01BQ000d	Environment	50	50	3	A01BQ	Alorena de Malaga, Brines, S_COP_0_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS1+ITS2	SAMN04625444	SAMN04625444	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14756	SA14756	s.SRR3995570	SAMN04625445_A01BQ	A01BQinfd	Environment	249	249	2	A01BQ	Alorena de Malaga, Brines, S_COP_1_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625445	SAMN04625445	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14757	SA14757	s.SRR3995571	SAMN04625446_A01BQ	A01BQinfd	Environment	284	284	2	A01BQ	Alorena de Malaga, Brines, S_COP_1_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625446	SAMN04625446	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14758	SA14758	s.SRR3995572	SAMN04625429_A01BQ	A01BQinfd	Sample	387	387	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_1_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625429	SAMN04625429	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14759	SA14759	s.SRR3995573	SAMN04625447_A01BQ	A01BQfnfd	Environment	2791	2791	1	A01BQ	Alorena de Malaga, Brines, S_COP_4_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625447	SAMN04625447	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14760	SA14760	s.SRR3995574	SAMN04625448_A01BQ	A01BQfnfd	Environment	694	694	2	A01BQ	Alorena de Malaga, Brines, S_COP_4_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625448	SAMN04625448	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14761	SA14761	s.SRR3995575	SAMN04625449_A01BQ	A01BQ000d	Environment	1391	1391	2	A01BQ	Alorena de Malaga, Brines, S_TOL_0_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS1+ITS2	SAMN04625449	SAMN04625449	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14762	SA14762	s.SRR3995576	SAMN04625450_A01BQ	A01BQ000d	Environment	137	137	3	A01BQ	Alorena de Malaga, Brines, S_TOL_0_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS1+ITS2	SAMN04625450	SAMN04625450	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14763	SA14763	s.SRR3995577	SAMN04625451_A01BQ	A01BQinfd	Environment	79	79	3	A01BQ	Alorena de Malaga, Brines, S_TOL_1_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625451	SAMN04625451	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14764	SA14764	s.SRR3995578	SAMN04625452_A01BQ	A01BQinfd	Environment	322	322	2	A01BQ	Alorena de Malaga, Brines, S_TOL_1_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625452	SAMN04625452	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14765	SA14765	s.SRR3995579	SAMN04625453_A01BQ	A01BQfnfd	Environment	3711	3711	1	A01BQ	Alorena de Malaga, Brines, S_TOL_4_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625453	SAMN04625453	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14766	SA14766	s.SRR3995580	SAMN04625454_A01BQ	A01BQfnfd	Environment	3963	3963	1	A01BQ	Alorena de Malaga, Brines, S_TOL_4_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625454	SAMN04625454	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14767	SA14767	s.SRR3995581	SAMN04625430_A01BQ	A01BQinfd	Sample	79	79	3	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_1_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625430	SAMN04625430	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14768	SA14768	s.SRR3995582	SAMN04625431_A01BQ	A01BQfnfd	Sample	734	734	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_4_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625431	SAMN04625431	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14769	SA14769	s.SRR3995583	SAMN04625432_A01BQ	A01BQfnfd	Sample	541	541	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_COP_4_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625432	SAMN04625432	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14770	SA14770	s.SRR3995584	SAMN04625433_A01BQ	A01BQinfd	Sample	1099	1099	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_0_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625433	SAMN04625433	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14771	SA14771	s.SRR3995585	SAMN04625434_A01BQ	A01BQinfd	Sample	1155	1155	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_0_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625434	SAMN04625434	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14772	SA14772	s.SRR3995586	SAMN04625435_A01BQ	A01BQinfd	Sample	70	70	3	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_1_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625435	SAMN04625435	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST246	14773	SA14773	s.SRR3995587	SAMN04625436_A01BQ	A01BQinfd	Sample	366	366	2	A01BQ	Alorena de Malaga, Fermented Fruit, F_TOL_1_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS1+ITS2	SAMN04625436	SAMN04625436	Spain	Europe	36.43 N 4.38 W	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14786	SA14786	s.ERR5383048	SAMEA8156457_A01BQ	A01BQinfd	Environment	24210	24210	0	A01BQ	Olive fermentation brine, ITS-C1_D64_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156457	SAMEA8156457	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14787	SA14787	s.ERR5383049	SAMEA8156455_A01BQ	A01BQinfd	Sample	23048	23048	0	A01BQ	Fermented Olive fruit, ITS-C1_D64_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156455	SAMEA8156455	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14788	SA14788	s.ERR5383050	SAMEA8156453_A01BQ	A01BQinfd	Environment	6180	6180	1	A01BQ	Olive fermentation brine, ITS-C1_D183_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156453	SAMEA8156453	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14789	SA14789	s.ERR5383051	SAMEA8156451_A01BQ	A01BQinfd	Sample	28151	28151	0	A01BQ	Fermented Olive fruit, ITS-C1_D183_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156451	SAMEA8156451	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14790	SA14790	s.ERR5383052	SAMEA8156449_A01BQ	A01BQfnfd	Environment	21177	21177	0	A01BQ	Olive fermentation brine, ITS-C1_End_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA8156449	SAMEA8156449	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14791	SA14791	s.ERR5383053	SAMEA8156447_A01BQ	A01BQinfd	Sample	24376	24376	0	A01BQ	Fermented Olive fruit, ITS-C1_End_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156447	SAMEA8156447	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14792	SA14792	s.ERR5383054	SAMEA8156458_A01BQ	A01BQinfd	Environment	17246	17246	0	A01BQ	Olive fermentation brine, ITS-C2_D64_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156458	SAMEA8156458	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14793	SA14793	s.ERR5383055	SAMEA8156456_A01BQ	A01BQinfd	Sample	31618	31618	0	A01BQ	Fermented Olive fruit, ITS-C2_D64_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156456	SAMEA8156456	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14794	SA14794	s.ERR5383056	SAMEA8156454_A01BQ	A01BQinfd	Environment	17993	17993	0	A01BQ	Olive fermentation brine, ITS-C2_D183_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156454	SAMEA8156454	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14795	SA14795	s.ERR5383057	SAMEA8156452_A01BQ	A01BQinfd	Sample	22604	22604	0	A01BQ	Fermented Olive fruit, ITS-C2_D183_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA8156452	SAMEA8156452	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14796	SA14796	s.ERR5383058	SAMEA8156450_A01BQ	A01BQfnfd	Environment	21555	21555	0	A01BQ	Olive fermentation brine, ITS-C2_End_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA8156450	SAMEA8156450	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14797	SA14797	s.ERR5383059	SAMEA8156448_A01BQ	A01BQfnfd	Sample	22353	22353	0	A01BQ	Fermented Olive fruit, ITS-C2_End_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA8156448	SAMEA8156448	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14798	SA14798	s.ERR5383060	SAMEA8156460_A01BQ	A01BQfnfd	Environment	20431	20431	0	A01BQ	Olive fermentation brine, ITS-C2016_End_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA8156460	SAMEA8156460	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14799	SA14799	s.ERR5383061	SAMEA8156459_A01BQ	A01BQfnfd	Environment	33278	33278	0	A01BQ	Olive fermentation brine, ITS-C2017_End_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA8156459	SAMEA8156459	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14800	SA14800	s.ERR5383062	SAMEA8156482_A01BQ	A01BQ000d	Environment	27397	27397	0	A01BQ	Process_Envnt, ITS-Envnt_Optical_sorter_surf	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156482	SAMEA8156482	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14801	SA14801	s.ERR5383063	SAMEA8156483_A01BQ	A01BQ000d	Environment	39064	39064	0	A01BQ	Process_Envnt, ITS-Envnt_treadmill_surf	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156483	SAMEA8156483	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14802	SA14802	s.ERR5383064	SAMEA8156484_A01BQ	A01BQ000d	Environment	26530	26530	1	A01BQ	Process_Envnt, ITS-Envnt_Wall_surf	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156484	SAMEA8156484	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14803	SA14803	s.ERR5383065	SAMEA8156485_A01BQ	A01BQ000d	Environment	33704	33704	0	A01BQ	Process_Envnt, ITS-Envnt_DrainingS_A	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156485	SAMEA8156485	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14804	SA14804	s.ERR5383066	SAMEA8156486_A01BQ	A01BQ000d	Environment	19736	19736	1	A01BQ	Process_Envnt, ITS-Envnt_DrainingS_B	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156486	SAMEA8156486	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST247	14805	SA14805	s.ERR5383067	SAMEA8156487_A01BQ	A01BQ000d	Environment	37845	37845	0	A01BQ	Process_Envnt, ITS-Envnt_Cond_treamill	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	ITS_DNA	ITS2	SAMEA8156487	SAMEA8156487	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
