studyId	sampleId	label_1	label_2	label_3	llabel	s_type	n_reads	n_reads2	n_issues	foodId	description	L1	L4	L6	nature	process	spoilage	target1	target2	biosample	SRA_sample	geo_loc_country	geo_loc_continent	lat_lon	L2	L3
ST141	7610	SA7610	s.ERR4553033	s.ERR4553033_A01BQ	A01BQinfd	Sample	880	880	2	A01BQ	Nyons fermented Olive fruit R1D120B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279920	SAMEA7279920	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7611	SA7611	s.ERR4553034	s.ERR4553034_A01BQ	A01BQinfd	Sample	1782	1782	2	A01BQ	Nyons fermented Olive fruit R1D120B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279921	SAMEA7279921	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7612	SA7612	s.ERR4553035	s.ERR4553035_A01BQ	A01BQinfd	Sample	747	747	2	A01BQ	Nyons fermented Olive fruit R1D120B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279922	SAMEA7279922	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7613	SA7613	s.ERR4553036	s.ERR4553036_A01BQ	A01BQinfd	Sample	1079	1079	2	A01BQ	Nyons fermented Olive fruit R1D120C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279923	SAMEA7279923	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7614	SA7614	s.ERR4553037	s.ERR4553037_A01BQ	A01BQinfd	Sample	4399	4399	1	A01BQ	Nyons fermented Olive fruit R1D120C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279924	SAMEA7279924	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7615	SA7615	s.ERR4553038	s.ERR4553038_A01BQ	A01BQinfd	Sample	18652	18652	0	A01BQ	Nyons fermented Olive fruit R1D120C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279925	SAMEA7279925	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7616	SA7616	s.ERR4553039	s.ERR4553039_A01BQ	A01BQ000d	Environment	37718	37718	0	A01BQ	Nyons olive fermentation brine R1D120B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279926	SAMEA7279926	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7617	SA7617	s.ERR4553040	s.ERR4553040_A01BQ	A01BQ000d	Environment	32104	32104	0	A01BQ	Nyons olive fermentation brine R1D120B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279927	SAMEA7279927	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7618	SA7618	s.ERR4553041	s.ERR4553041_A01BQ	A01BQ000d	Environment	37149	37149	0	A01BQ	Nyons olive fermentation brine R1D120C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279928	SAMEA7279928	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7619	SA7619	s.ERR4553042	s.ERR4553042_A01BQ	A01BQ000d	Environment	33504	33504	0	A01BQ	Nyons olive fermentation brine R1D120C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279929	SAMEA7279929	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7620	SA7620	s.ERR4553043	s.ERR4553043_A01BQ	A01BQ000d	Environment	40184	40184	0	A01BQ	Nyons olive fermentation brine R1D120C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279930	SAMEA7279930	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7621	SA7621	s.ERR4553044	s.ERR4553044_A01BQ	A01BQinfd	Sample	6943	6943	0	A01BQ	Nyons fermented Olive fruit R1D64B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279931	SAMEA7279931	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7622	SA7622	s.ERR4553045	s.ERR4553045_A01BQ	A01BQinfd	Sample	1507	1507	2	A01BQ	Nyons fermented Olive fruit R1D64B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279932	SAMEA7279932	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7623	SA7623	s.ERR4553046	s.ERR4553046_A01BQ	A01BQinfd	Sample	10382	10382	0	A01BQ	Nyons fermented Olive fruit R1D64B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279933	SAMEA7279933	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7624	SA7624	s.ERR4553047	s.ERR4553047_A01BQ	A01BQinfd	Sample	5707	5707	0	A01BQ	Nyons fermented Olive fruit R1D64C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279934	SAMEA7279934	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7625	SA7625	s.ERR4553048	s.ERR4553048_A01BQ	A01BQinfd	Sample	2476	2476	2	A01BQ	Nyons fermented Olive fruit R1D64C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279935	SAMEA7279935	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7626	SA7626	s.ERR4553049	s.ERR4553049_A01BQ	A01BQinfd	Sample	8244	8244	0	A01BQ	Nyons fermented Olive fruit R1D64C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279936	SAMEA7279936	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7627	SA7627	s.ERR4553050	s.ERR4553050_A01BQ	A01BQ000d	Environment	34535	34535	0	A01BQ	Nyons olive fermentation brine R1D64B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279937	SAMEA7279937	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7628	SA7628	s.ERR4553051	s.ERR4553051_A01BQ	A01BQ000d	Environment	29154	29154	0	A01BQ	Nyons olive fermentation brine R1D64B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279938	SAMEA7279938	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7629	SA7629	s.ERR4553052	s.ERR4553052_A01BQ	A01BQ000d	Environment	32732	32732	0	A01BQ	Nyons olive fermentation brine R1D64B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279939	SAMEA7279939	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7630	SA7630	s.ERR4553053	s.ERR4553053_A01BQ	A01BQ000d	Environment	23933	23933	0	A01BQ	Nyons olive fermentation brine R1D64C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279940	SAMEA7279940	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7631	SA7631	s.ERR4553054	s.ERR4553054_A01BQ	A01BQ000d	Environment	23153	23153	0	A01BQ	Nyons olive fermentation brine R1D64C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279941	SAMEA7279941	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7632	SA7632	s.ERR4553055	s.ERR4553055_A01BQ	A01BQ000d	Environment	22622	22622	0	A01BQ	Nyons olive fermentation brine R1D64C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279942	SAMEA7279942	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7633	SA7633	s.ERR4553056	s.ERR4553056_A01BQ	A01BQinfd	Sample	1163	1163	2	A01BQ	Nyons fermented Olive fruit R1D42B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279943	SAMEA7279943	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7634	SA7634	s.ERR4553057	s.ERR4553057_A01BQ	A01BQinfd	Sample	366	366	2	A01BQ	Nyons fermented Olive fruit R1D42B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279944	SAMEA7279944	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7635	SA7635	s.ERR4553058	s.ERR4553058_A01BQ	A01BQinfd	Sample	483	483	2	A01BQ	Nyons fermented Olive fruit R1D42B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279945	SAMEA7279945	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7636	SA7636	s.ERR4553059	s.ERR4553059_A01BQ	A01BQinfd	Sample	522	522	2	A01BQ	Nyons fermented Olive fruit R1D42C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279946	SAMEA7279946	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7637	SA7637	s.ERR4553060	s.ERR4553060_A01BQ	A01BQinfd	Sample	288	288	2	A01BQ	Nyons fermented Olive fruit R1D42C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279947	SAMEA7279947	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7638	SA7638	s.ERR4553061	s.ERR4553061_A01BQ	A01BQinfd	Sample	511	511	2	A01BQ	Nyons fermented Olive fruit R1D42C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279948	SAMEA7279948	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7639	SA7639	s.ERR4553062	s.ERR4553062_A01BQ	A01BQ000d	Environment	28889	28889	0	A01BQ	Nyons olive fermentation brine R1D42B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279949	SAMEA7279949	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7640	SA7640	s.ERR4553063	s.ERR4553063_A01BQ	A01BQ000d	Environment	18063	18063	0	A01BQ	Nyons olive fermentation brine R1D42B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279950	SAMEA7279950	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7641	SA7641	s.ERR4553064	s.ERR4553064_A01BQ	A01BQ000d	Environment	21771	21771	0	A01BQ	Nyons olive fermentation brine R1D42B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279951	SAMEA7279951	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7642	SA7642	s.ERR4553065	s.ERR4553065_A01BQ	A01BQ000d	Environment	28038	28038	0	A01BQ	Nyons olive fermentation brine R1D42C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279952	SAMEA7279952	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7643	SA7643	s.ERR4553066	s.ERR4553066_A01BQ	A01BQ000d	Environment	32210	32210	0	A01BQ	Nyons olive fermentation brine R1D42C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279953	SAMEA7279953	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7644	SA7644	s.ERR4553067	s.ERR4553067_A01BQ	A01BQ000d	Environment	36756	36756	0	A01BQ	Nyons olive fermentation brine R1D42C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279954	SAMEA7279954	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7645	SA7645	s.ERR4553068	s.ERR4553068_A01BQ	A01BQinfd	Sample	4766	4766	1	A01BQ	Nyons fermented Olive fruit R1D21B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279955	SAMEA7279955	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7646	SA7646	s.ERR4553069	s.ERR4553069_A01BQ	A01BQinfd	Sample	145	145	2	A01BQ	Nyons fermented Olive fruit R1D21B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279956	SAMEA7279956	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7647	SA7647	s.ERR4553070	s.ERR4553070_A01BQ	A01BQinfd	Sample	410	410	2	A01BQ	Nyons fermented Olive fruit R1D21B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279957	SAMEA7279957	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7648	SA7648	s.ERR4553071	s.ERR4553071_A01BQ	A01BQinfd	Sample	973	973	2	A01BQ	Nyons fermented Olive fruit R1D21C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279958	SAMEA7279958	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7649	SA7649	s.ERR4553072	s.ERR4553072_A01BQ	A01BQinfd	Sample	644	644	2	A01BQ	Nyons fermented Olive fruit R1D21C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279959	SAMEA7279959	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7650	SA7650	s.ERR4553073	s.ERR4553073_A01BQ	A01BQinfd	Sample	991	991	2	A01BQ	Nyons fermented Olive fruit R1D21C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279960	SAMEA7279960	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7651	SA7651	s.ERR4553074	s.ERR4553074_A01BQ	A01BQ000d	Environment	25844	25844	0	A01BQ	Nyons olive fermentation brine R1D21B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279961	SAMEA7279961	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7652	SA7652	s.ERR4553075	s.ERR4553075_A01BQ	A01BQ000d	Environment	28782	28782	0	A01BQ	Nyons olive fermentation brine R1D21B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279962	SAMEA7279962	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7653	SA7653	s.ERR4553076	s.ERR4553076_A01BQ	A01BQ000d	Environment	36965	36965	0	A01BQ	Nyons olive fermentation brine R1D21B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279963	SAMEA7279963	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7654	SA7654	s.ERR4553077	s.ERR4553077_A01BQ	A01BQ000d	Environment	30272	30272	0	A01BQ	Nyons olive fermentation brine R1D21C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279964	SAMEA7279964	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7655	SA7655	s.ERR4553078	s.ERR4553078_A01BQ	A01BQ000d	Environment	29084	29084	0	A01BQ	Nyons olive fermentation brine R1D21C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279965	SAMEA7279965	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7656	SA7656	s.ERR4553079	s.ERR4553079_A01BQ	A01BQ000d	Environment	21664	21664	0	A01BQ	Nyons olive fermentation brine R1D21C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279966	SAMEA7279966	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7657	SA7657	s.ERR4553080	s.ERR4553080_A01BQ	A01BQinfd	Sample	26	26	2	A01BQ	Nyons fermented Olive fruit R1D8B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279967	SAMEA7279967	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7658	SA7658	s.ERR4553081	s.ERR4553081_A01BQ	A01BQinfd	Sample	9	9	2	A01BQ	Nyons fermented Olive fruit R1D8B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279968	SAMEA7279968	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7659	SA7659	s.ERR4553082	s.ERR4553082_A01BQ	A01BQinfd	Sample	14	14	2	A01BQ	Nyons fermented Olive fruit R1D8B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279969	SAMEA7279969	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7660	SA7660	s.ERR4553083	s.ERR4553083_A01BQ	A01BQinfd	Sample	6	6	2	A01BQ	Nyons fermented Olive fruit R1D8C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279970	SAMEA7279970	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7661	SA7661	s.ERR4553084	s.ERR4553084_A01BQ	A01BQinfd	Sample	37	37	2	A01BQ	Nyons fermented Olive fruit R1D8C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279971	SAMEA7279971	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7662	SA7662	s.ERR4553085	s.ERR4553085_A01BQ	A01BQinfd	Sample	41	41	2	A01BQ	Nyons fermented Olive fruit R1D8C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279972	SAMEA7279972	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7663	SA7663	s.ERR4553086	s.ERR4553086_A01BQ	A01BQ000d	Environment	59	59	2	A01BQ	Nyons olive fermentation brine R1D8B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279973	SAMEA7279973	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7664	SA7664	s.ERR4553087	s.ERR4553087_A01BQ	A01BQ000d	Environment	1563	1563	2	A01BQ	Nyons olive fermentation brine R1D8B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279974	SAMEA7279974	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7665	SA7665	s.ERR4553088	s.ERR4553088_A01BQ	A01BQ000d	Environment	86	86	2	A01BQ	Nyons olive fermentation brine R1D8B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279975	SAMEA7279975	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7666	SA7666	s.ERR4553089	s.ERR4553089_A01BQ	A01BQ000d	Environment	4237	4237	2	A01BQ	Nyons olive fermentation brine R1D8C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279976	SAMEA7279976	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7667	SA7667	s.ERR4553090	s.ERR4553090_A01BQ	A01BQ000d	Environment	4574	4574	1	A01BQ	Nyons olive fermentation brine R1D8C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279977	SAMEA7279977	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7668	SA7668	s.ERR4553091	s.ERR4553091_A01BQ	A01BQ000d	Environment	282	282	2	A01BQ	Nyons olive fermentation brine R1D8C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279978	SAMEA7279978	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7669	SA7669	s.ERR4553092	s.ERR4553092_A01BQ	A01BQinfd	Sample	30	30	2	A01BQ	Nyons fermented Olive fruit R1D1B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279979	SAMEA7279979	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7670	SA7670	s.ERR4553093	s.ERR4553093_A01BQ	A01BQinfd	Sample	63	63	2	A01BQ	Nyons fermented Olive fruit R1D1B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279980	SAMEA7279980	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7671	SA7671	s.ERR4553094	s.ERR4553094_A01BQ	A01BQinfd	Sample	33	33	2	A01BQ	Nyons fermented Olive fruit R1D1B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279981	SAMEA7279981	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7672	SA7672	s.ERR4553095	s.ERR4553095_A01BQ	A01BQinfd	Sample	17	17	2	A01BQ	Nyons fermented Olive fruit R1D1C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279982	SAMEA7279982	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7673	SA7673	s.ERR4553096	s.ERR4553096_A01BQ	A01BQinfd	Sample	25	25	2	A01BQ	Nyons fermented Olive fruit R1D1C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279983	SAMEA7279983	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7674	SA7674	s.ERR4553097	s.ERR4553097_A01BQ	A01BQinfd	Sample	332	332	2	A01BQ	Nyons fermented Olive fruit R1D1C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	16S_DNA	V3-V4	SAMEA7279984	SAMEA7279984	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7675	SA7675	s.ERR4553098	s.ERR4553098_A01BQ	A01BQ000d	Environment	251	251	2	A01BQ	Nyons olive fermentation brine R1D1B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279985	SAMEA7279985	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7676	SA7676	s.ERR4553099	s.ERR4553099_A01BQ	A01BQ000d	Environment	276	276	2	A01BQ	Nyons olive fermentation brine R1D1B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279986	SAMEA7279986	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7677	SA7677	s.ERR4553100	s.ERR4553100_A01BQ	A01BQ000d	Environment	142	142	2	A01BQ	Nyons olive fermentation brine R1D1B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279987	SAMEA7279987	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7678	SA7678	s.ERR4553101	s.ERR4553101_A01BQ	A01BQ000d	Environment	492	492	2	A01BQ	Nyons olive fermentation brine R1D1C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279988	SAMEA7279988	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7679	SA7679	s.ERR4553102	s.ERR4553102_A01BQ	A01BQ000d	Environment	536	536	2	A01BQ	Nyons olive fermentation brine R1D1C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279989	SAMEA7279989	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7680	SA7680	s.ERR4553103	s.ERR4553103_A01BQ	A01BQ000d	Environment	1366	1366	2	A01BQ	Nyons olive fermentation brine R1D1C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	NA	NA	NA	16S_DNA	V3-V4	SAMEA7279990	SAMEA7279990	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7681	SA7681	s.ERR4553104	s.ERR4553104_A01BQ	A01BQfnfd	Sample	3275	3275	2	A01BQ	Nyons fermented Olive fruit R2D462B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	16S_DNA	V3-V4	SAMEA7279991	SAMEA7279991	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST141	7682	SA7682	s.ERR4553105	s.ERR4553105_A01BQ	A01BQfnfd	Sample	2462	2462	2	A01BQ	Nyons fermented Olive fruit R2D462B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Finished	None	Fermented	16S_DNA	V3-V4	SAMEA7279992	SAMEA7279992	France	Europe	NA	Processed fruit products	Other processed fruit products (excluding beverages)
